HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USOklahomaGrant,Oklahoma,Grant,2021-02-17 07:18:44.222834,2021-02-17 00:00:00.000000,90.036419870757,102.70777750109224,108.50853813310827
