HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USArkansasGrant,Arkansas,Grant,2021-02-17 18:54:27.320303,2021-02-17 00:00:00.000000,5.866766065331374,7.330649703406419,8.4952328693719
