HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMississippiLee,Mississippi,Lee,2021-02-10 08:08:55.182848,2021-02-10 00:00:00.000000,8144.243335968808,9075.16692888243,9674.439421172296
