HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNebraskaBuffalo,Nebraska,Buffalo,2021-02-10 07:22:27.629926,2021-02-10 00:00:00.000000,6356.566935043784,7795.022651382374,9349.610254565989
