HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMissouriPike,Missouri,Pike,2021-02-10 07:28:07.855919,2021-02-10 00:00:00.000000,7177.072455428879,8488.847120672768,9318.364303044138
