HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMissouriMonroe,Missouri,Monroe,2021-02-22 22:16:10.972451,2021-02-22 00:00:00.000000,45.47886975992309,72.26808576920587,96.45341862277382
