HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
4601,CanadaManitobaWinnipeg,Manitoba,Winnipeg,2021-03-05 01:19:54.999262,2021-03-05 00:00:00.000000,18.30011763748895,29.18341867822278,36.96764661439565
