HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USArkansasClay,Arkansas,Clay,2021-02-10 13:29:25.179590,2021-02-10 00:00:00.000000,6930.844516462599,8440.425953179416,9264.243824414136
