HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USOklahomaTulsa,Oklahoma,Tulsa,2021-02-22 19:51:26.088425,2021-02-22 00:00:00.000000,4.305615169671744,6.295511872068844,7.7533231824781765
