FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
13137,0,USGeorgiaHabersham,Georgia,Habersham,2021-10-28 22:50:51.698442,2021-10-28 00:00:00.000000,1:56:33.754584,0,40,100,0.87571479,1.42472937,2.46516959,396,645,1117,299,500,870,0.66046277,1.10421935,1.92056866,0.38445584,0.77109770,1.62429842
