HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USTexasBexar,Texas,Bexar,2021-02-22 18:22:05.407169,2021-02-22 00:00:00.000000,4.349351353448585,5.861376460073394,7.3815624662411885
