HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USTennesseeLawrence,Tennessee,Lawrence,2021-02-22 18:49:11.279629,2021-02-22 00:00:00.000000,6.08749815251429,6.932795444943663,7.664307698244785
