HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USWyomingSheridan,Wyoming,Sheridan,2021-02-22 15:36:51.249682,2021-02-22 00:00:00.000000,6.655578608362753,7.788434339837045,8.942892070398695
