HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USKentuckyBoone,Kentucky,Boone,2021-02-23 01:06:59.700501,2021-02-23 00:00:00.000000,54.02661197912309,82.4373810779889,92.28209391042688
