HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USKansasFranklin,Kansas,Franklin,2021-02-23 02:12:43.513205,2021-02-23 00:00:00.000000,85.26302113542911,93.31394208573388,94.49148257942491
