HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USNorthCarolinaEdgecombe,North Carolina,Edgecombe,2021-02-22 21:12:05.840557,2021-02-22 00:00:00.000000,4.229184746468711,6.535644654561514,8.514490409120013
