HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,FranceSaintBarthelemy,Saint Barthelemy,,2021-05-09 04:28:55.084587,2021-05-09 00:00:00.000000,88.94277385199138,93.81545191688798,97.05921572367313
