HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USIllinoisDuPage,Illinois,DuPage,2021-03-04 23:16:03.003488,2021-03-04 00:00:00.000000,3.9252679066915497,5.610813175169117,8.560784344829969
