FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
2195,0,USAlaskaPetersburg,Alaska,Petersburg,2021-09-16 12:25:50.721478,2021-09-16 00:00:00.000000,1:40:36.871389,0,40,100,0.34267351,0.80956786,1.94148959,11,26,63,7,19,47,0.22833514,0.60627256,1.46346534,0.09650388,0.29034514,0.93740234
