HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USAlaskaPetersburg,Alaska,Petersburg,2021-02-17 19:03:41.170715,2021-02-17 00:00:00.000000,18.312375857214104,42.08354099933203,61.658473450518954
