HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USGeorgiaClinch,Georgia,Clinch,2021-02-17 17:22:02.311976,2021-02-17 00:00:00.000000,80.96503713893202,99.56086284236099,106.18053070065584
