HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
3541,CanadaOntarioKingstonFrontenacLennox&Addington,Ontario,Kingston Frontenac Lennox & Addington,2021-02-19 16:27:17.771180,2021-02-19 00:00:00.000000,1.5607608981170908,1.829998126172404,2.7877219143174092
