HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USCaliforniaMerced,California,Merced,2021-02-17 18:30:18.275099,2021-02-17 00:00:00.000000,80.31588183262717,87.48814056384015,92.3158414944424
