FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
6069,0,USCaliforniaSanBenito,California,San Benito,2021-09-02 13:30:15.179968,2021-09-02 00:00:00.000000,1:40:59.670141,0,40,100,2.42596040,3.15822235,4.13784589,1523,1983,2598,849,1081,1519,1.35277752,1.72179690,2.41911389,0.66834800,1.19093988,2.35008439
