HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
4835,CanadaAlbertaNorth,Alberta,North,2021-02-24 21:46:49.164597,2021-02-24 00:00:00.000000,7.991410238425082,12.346153037429122,15.037454348925289
