HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMississippiSharkey,Mississippi,Sharkey,2021-03-04 19:48:43.766652,2021-03-04 00:00:00.000000,5.362801783938998,6.147268967831506,7.468681094076193
